"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.123701875E0,-1.165909950E0,9.366577278E-1,-5.293987191E-1,1.586485649E0
3.133639875E0,-1.025203869E0,9.545399751E-1,-4.358918005E-1,1.467034832E0
3.143577875E0,-8.731993581E-1,9.712251511E-1,-2.670014083E-1,1.333058575E0
3.153514875E0,-7.633381429E-1,9.662782605E-1,-6.021755040E-2,1.232884808E0
3.163452875E0,-7.246979877E-1,9.537296972E-1,1.514937562E-1,1.207368157E0
3.173390875E0,-6.621349729E-1,9.185673197E-1,3.511387485E-1,1.185532397E0
3.183327875E0,-5.842478677E-1,8.802032992E-1,5.293607122E-1,1.181662466E0
3.193265875E0,-5.715275424E-1,7.880096653E-1,7.111132246E-1,1.205522701E0
3.203203875E0,-6.061599429E-1,7.052524142E-1,8.668526441E-1,1.271315992E0
3.213140875E0,-5.951271971E-1,6.012199228E-1,1.047769005E0,1.346648307E0
3.223078875E0,-6.060875105E-1,5.317740043E-1,1.268451110E0,1.503028236E0
3.233016875E0,-5.867981308E-1,5.222684781E-1,1.489415635E0,1.683881036E0
3.242954875E0,-5.366755790E-1,5.543088810E-1,1.629630697E0,1.803046095E0
3.252891875E0,-5.284933508E-1,5.554116659E-1,1.544360751E0,1.724191831E0
3.262829875E0,-4.521339038E-1,5.482767472E-1,1.280859486E0,1.464798102E0
3.272767875E0,-2.770633519E-1,5.294310249E-1,8.883189422E-1,1.070594159E0
3.282704875E0,-5.696430579E-2,5.339070685E-1,5.108934510E-1,7.411570739E-1
3.292642875E0,1.494841778E-1,6.242408493E-1,2.624306399E-1,6.934637684E-1
3.302580875E0,4.048147630E-1,8.103786273E-1,5.881714225E-2,9.077708787E-1
3.312517875E0,6.592451327E-1,1.110062463E0,-1.657907832E-1,1.301664089E0
3.322455875E0,8.161634240E-1,1.270840428E0,-3.652638674E-1,1.553890543E0
3.332393875E0,7.467017180E-1,1.024280886E0,-4.156423080E-1,1.333969009E0
3.342331875E0,4.734794569E-1,4.251348241E-1,5.884637833E-3,6.363623525E-1
3.352268708E0,1.164942602E-1,-1.687206767E-1,1.007557703E0,1.028207228E0
3.362206708E0,-1.334999733E-1,-6.106631760E-1,2.086095926E0,2.177734595E0
3.372144708E0,-2.084017825E-1,-9.354257195E-1,2.813647428E0,2.972383627E0
3.382081708E0,-1.175410762E-1,-1.084906572E0,2.848603252E0,3.050471875E0
3.392019708E0,1.372946152E-1,-1.006276432E0,2.067442723E0,2.303423860E0
3.401957708E0,5.697369788E-1,-7.116314341E-1,5.145953232E-1,1.046817974E0
3.411894708E0,1.006999440E0,-2.658423440E-1,-1.181253921E0,1.574827245E0
3.421832708E0,1.285013786E0,8.609133348E-2,-2.548092036E0,2.855073584E0
3.431770708E0,1.409803455E0,2.280229917E-1,-3.334411563E0,3.627373808E0
3.441708708E0,1.478539814E0,2.386745721E-1,-3.391753453E0,3.707699694E0
3.451645708E0,1.570835335E0,1.682729262E-1,-2.796534966E0,3.211922671E0
3.461583708E0,1.539738088E0,-6.578468442E-2,-1.637011637E0,2.248316727E0
3.471521708E0,1.335752854E0,-3.964277726E-1,-3.449775374E-1,1.435409408E0
3.481458708E0,1.232230678E0,-7.537232007E-1,6.928102702E-1,1.602022840E0
3.491396708E0,1.313515308E0,-1.060048888E0,1.361049371E0,2.168289995E0
3.501334708E0,1.378624201E0,-1.378382564E0,1.725108712E0,2.603179450E0
3.511271708E0,1.251107537E0,-1.661903965E0,1.802265646E0,2.752336519E0
3.521209708E0,1.063698720E0,-1.850132561E0,1.606445317E0,2.671163046E0
3.531147708E0,8.407832716E-1,-1.861632719E0,1.298905748E0,2.420691850E0
3.541084708E0,5.902008449E-1,-1.741109471E0,9.272812790E-1,2.059040990E0
3.551022708E0,4.255803454E-1,-1.494524640E0,4.738092399E-1,1.624566934E0
3.560960708E0,3.484603218E-1,-1.253680604E0,-4.956567764E-2,1.302150686E0
3.570898708E0,2.947844535E-1,-1.044205419E0,-5.932959223E-1,1.236633690E0
3.580835708E0,2.738331855E-1,-8.399861500E-1,-1.154322231E0,1.453623458E0
3.590773708E0,2.671106416E-1,-5.858608952E-1,-1.692245606E0,1.810601081E0
3.600711708E0,2.740358280E-1,-3.375097659E-1,-2.165119291E0,2.208336483E0
3.610648708E0,2.343966760E-1,-9.722209319E-2,-2.500347766E0,2.513191773E0
3.620586708E0,1.906609648E-1,4.137460560E-2,-2.648134972E0,2.655312089E0
3.630524708E0,1.903744512E-1,1.896667188E-1,-2.602521427E0,2.616358858E0
3.640461708E0,2.273391964E-1,2.855060917E-1,-2.398257135E0,2.425867705E0
3.650399708E0,2.815881649E-1,3.342471658E-1,-2.046198619E0,2.092353185E0
3.660337708E0,2.935786480E-1,3.349937090E-1,-1.580191904E0,1.641772110E0
3.670275708E0,2.559450910E-1,2.945499802E-1,-1.148000806E0,1.212507085E0
3.680212708E0,1.554954444E-1,2.096867082E-1,-7.678510970E-1,8.110133513E-1
3.690150708E0,1.569147829E-2,1.597810149E-1,-4.019475442E-1,4.328256272E-1
3.700088708E0,-1.135185390E-1,2.092554760E-1,-2.573885858E-2,2.394510426E-1
3.710025708E0,-2.647853136E-1,2.982815270E-1,3.170728701E-1,5.095275622E-1
3.719963708E0,-3.554431032E-1,4.319292887E-1,5.480899286E-1,7.831380976E-1
3.729901708E0,-3.942856452E-1,5.006799732E-1,6.822618932E-1,9.336074638E-1
3.739838708E0,-4.408958111E-1,5.410145053E-1,7.194092542E-1,1.002315063E0
3.749776708E0,-4.784004370E-1,5.160315455E-1,6.840809619E-1,9.813879440E-1
3.759714708E0,-4.896546096E-1,4.888289827E-1,5.922942942E-1,9.107842456E-1
3.769652708E0,-4.033398394E-1,5.229068479E-1,5.449236614E-1,8.561871257E-1
3.779589708E0,-2.687286758E-1,5.821185310E-1,5.382794702E-1,8.371510458E-1
3.789527708E0,-1.615748310E-1,6.308142892E-1,5.530091912E-1,8.543139112E-1
3.799465708E0,-1.236512339E-1,6.223916674E-1,6.682911408E-1,9.215606676E-1
3.809402708E0,-1.466611603E-1,6.054157385E-1,8.605967081E-1,1.062386185E0
3.819340708E0,-2.386024686E-1,5.437692748E-1,1.078897827E0,1.231518040E0
3.829278708E0,-3.189908300E-1,4.655576491E-1,1.275698149E0,1.394956931E0
3.839215708E0,-4.246452294E-1,4.194203402E-1,1.390827486E0,1.513485411E0
3.849153708E0,-3.914876794E-1,5.670296448E-1,1.300917190E0,1.472131365E0
3.859091708E0,-1.547360190E-1,1.073586947E0,8.557914662E-1,1.381633527E0
3.869028708E0,2.861183317E-2,1.437828867E0,1.915401667E-1,1.450812918E0
3.878966708E0,6.963200614E-2,1.415019025E0,-4.658318835E-1,1.491350663E0
3.888904708E0,4.298151182E-2,1.277633285E0,-8.770303077E-1,1.550282678E0
3.898842708E0,-1.479325095E-1,1.138490894E0,-8.441373807E-1,1.424995951E0
3.908779708E0,-4.265256939E-1,9.670701197E-1,-2.377530509E-1,1.083362957E0
3.918717708E0,-6.645517002E-1,6.171361899E-1,7.787760347E-1,1.195398742E0
3.928655708E0,-7.479169887E-1,1.377318956E-1,1.885714769E0,2.033290458E0
3.938592708E0,-6.144096333E-1,-2.018616718E-1,2.736954762E0,2.812324431E0
3.948530708E0,-3.434353343E-1,-4.230302650E-1,3.115101215E0,3.162397511E0
3.958468708E0,-7.415639888E-2,-5.866197176E-1,3.149413846E0,3.204439021E0
3.968405708E0,7.623004083E-2,-7.316040610E-1,2.887115938E0,2.979344552E0
3.978343708E0,1.583249486E-1,-7.906175235E-1,2.305987487E0,2.442891964E0
3.988281708E0,1.930509411E-1,-7.496042758E-1,1.490907844E0,1.679875423E0
3.998218708E0,1.413563836E-1,-7.723313798E-1,6.263221657E-1,1.004368878E0
4.008156708E0,9.704368003E-2,-8.031888910E-1,-6.805457354E-2,8.118874894E-1
4.018094708E0,1.949520902E-1,-7.775745781E-1,-5.964206743E-1,9.991727392E-1
4.028032708E0,3.650619923E-1,-6.815304065E-1,-1.003440093E0,1.266746215E0
4.037969708E0,5.556825747E-1,-5.652621777E-1,-1.405565393E0,1.613666176E0
4.047907708E0,7.036815597E-1,-4.633867241E-1,-1.752518705E0,1.944535112E0
4.057845708E0,7.425854974E-1,-3.583432491E-1,-1.961676532E0,2.127913984E0
4.067782708E0,7.349290071E-1,-2.983325440E-1,-2.051375744E0,2.199378411E0
4.077720708E0,7.278915176E-1,-1.997101888E-1,-1.980995733E0,2.119918469E0
4.087658708E0,6.895532249E-1,-6.796628058E-2,-1.826950836E0,1.953932553E0
4.097595708E0,6.844120605E-1,3.269134417E-2,-1.625297910E0,1.763825924E0
4.107533708E0,6.128831811E-1,1.053218025E-1,-1.509289151E0,1.632382375E0
4.117471708E0,5.400632364E-1,1.726918133E-1,-1.388540055E0,1.499844741E0
4.127409708E0,4.510154045E-1,2.317043987E-1,-1.267590984E0,1.365243102E0
4.137346708E0,4.632358660E-1,2.738473284E-1,-1.148949809E0,1.268725932E0
4.147284708E0,6.152141371E-1,2.757646304E-1,-1.040543016E0,1.239864643E0
4.157222708E0,8.758189107E-1,2.653945935E-1,-9.547865814E-1,1.322539402E0
4.167159708E0,1.153635475E0,2.555722944E-1,-9.316742921E-1,1.504728877E0
4.177097708E0,1.460951535E0,2.720783995E-1,-9.008208740E-1,1.737781428E0
4.187035708E0,1.665789878E0,2.886913624E-1,-8.815244776E-1,1.906642081E0
4.196972708E0,1.808824321E0,3.289310235E-1,-8.511856145E-1,2.025970877E0
4.206910708E0,1.846176335E0,4.129568280E-1,-8.095686418E-1,2.057741915E0
4.216848708E0,1.763040038E0,4.813579953E-1,-7.811213529E-1,1.987502519E0
4.226785708E0,1.589507980E0,5.302560671E-1,-7.448516589E-1,1.833715111E0
4.236723708E0,1.437333900E0,5.237488469E-1,-6.642015982E-1,1.667754586E0
4.246661708E0,1.344914418E0,5.381828450E-1,-5.660443890E-1,1.555262620E0
4.256599708E0,1.253023231E0,5.147058356E-1,-4.076836628E-1,1.414636096E0
4.266536708E0,1.177278253E0,4.397043313E-1,-2.227128428E-1,1.276293460E0
4.276474708E0,1.117628468E0,3.161971034E-1,-3.757420778E-3,1.161502526E0
4.286412708E0,1.132083150E0,1.663839832E-1,1.984995228E-1,1.161334555E0
4.296349708E0,1.185582469E0,5.752768502E-2,3.495874822E-1,1.237387018E0
4.306287708E0,1.278580826E0,-2.349089652E-2,4.321115756E-1,1.349830050E0
4.316225708E0,1.416661946E0,-6.985303089E-2,5.220891148E-1,1.511419055E0
4.326162708E0,1.571714903E0,-9.867337212E-2,5.910880136E-1,1.682084781E0
4.336100708E0,1.682904094E0,-1.303100248E-1,6.492683941E-1,1.808506660E0
4.346038708E0,1.784642723E0,-1.090242594E-1,7.345506191E-1,1.932977121E0
4.355975833E0,1.844868167E0,-6.866502285E-2,8.146440250E-1,2.017894528E0
4.365913833E0,1.886040751E0,6.340822980E-2,9.322479039E-1,2.104817444E0
4.375851833E0,1.978244325E0,3.261635363E-1,1.067998617E0,2.271663335E0
4.385789833E0,2.051314494E0,5.372969918E-1,1.248167118E0,2.460589435E0
4.395726833E0,1.967710274E0,4.078506008E-1,1.386932071E0,2.441681061E0
4.405664833E0,1.737952706E0,-5.379526109E-2,1.591943638E0,2.357468575E0
4.415602833E0,1.387153096E0,-5.747858302E-1,2.107023110E0,2.587299528E0
4.425539833E0,1.082607300E0,-1.061732594E0,2.979933470E0,3.343548736E0
4.435477833E0,8.997135575E-1,-1.421873131E0,3.979180525E0,4.320310792E0
4.445415833E0,8.475062540E-1,-1.590938940E0,4.709932793E0,5.043096318E0
4.455352833E0,9.582018670E-1,-1.535421381E0,4.792100206E0,5.122489045E0
4.465290833E0,1.178431105E0,-1.295018811E0,4.026975081E0,4.391161793E0
4.475228833E0,1.558999255E0,-1.006655916E0,2.544492490E0,3.149329586E0
4.485165833E0,1.884199170E0,-7.862505305E-1,1.039336735E0,2.290986089E0
4.495103833E0,2.060073477E0,-6.526999788E-1,-1.742762625E-2,2.161070039E0
4.505041833E0,2.171581926E0,-6.851245438E-1,-4.492158508E-1,2.320982245E0
4.514979833E0,2.143183315E0,-8.297587851E-1,-1.838189185E-1,2.305541966E0
4.524916833E0,1.844414130E0,-1.051366066E0,7.036083233E-1,2.236581937E0
4.534854833E0,1.439583324E0,-1.333270857E0,1.615018505E0,2.541317787E0
4.544792833E0,1.154651795E0,-1.621248713E0,2.055741860E0,2.861423204E0
4.554729833E0,1.017957487E0,-1.839222680E0,2.015884899E0,2.912519431E0
4.564667833E0,9.942410345E-1,-1.932034511E0,1.588375082E0,2.691506639E0
4.574605833E0,1.044961756E0,-1.871482061E0,8.138815480E-1,2.292769799E0
4.584542833E0,1.158776420E0,-1.721233908E0,-1.570655680E-1,2.080884079E0
4.594480833E0,1.187315730E0,-1.548180737E0,-1.102317095E0,2.240911693E0
4.604418833E0,1.240631227E0,-1.337861506E0,-1.920696906E0,2.649172674E0
4.614355833E0,1.236050518E0,-1.100457096E0,-2.604494278E0,3.085808994E0
4.624293833E0,1.215829531E0,-8.343779393E-1,-3.078966007E0,3.413862866E0
4.634231833E0,1.183299351E0,-6.488988501E-1,-3.367368225E0,3.627731499E0
4.644169833E0,1.158570014E0,-5.146182735E-1,-3.501930199E0,3.724329679E0
4.654106833E0,1.215226610E0,-4.237855791E-1,-3.416333393E0,3.650712778E0
4.664044833E0,1.340093242E0,-2.836403914E-1,-3.198433394E0,3.479407700E0
4.673982833E0,1.558089136E0,-1.824508162E-1,-2.959561186E0,3.349616765E0
4.683919833E0,1.844843024E0,-1.596232863E-1,-2.678833439E0,3.256543254E0
4.693857833E0,2.090419942E0,-1.801559302E-1,-2.384758837E0,3.176379449E0
4.703795833E0,2.244281966E0,-2.021889697E-1,-2.108663254E0,3.086120970E0
4.713732833E0,2.312825806E0,-1.567264295E-1,-1.845466629E0,2.963017627E0
4.723670833E0,2.254410952E0,-6.794391498E-2,-1.566547426E0,2.746098314E0
4.733608833E0,2.126267759E0,5.961221740E-2,-1.279638587E0,2.482346292E0
4.743545833E0,1.901065464E0,1.872908489E-1,-1.009655099E0,2.160678407E0
4.753483833E0,1.599079580E0,2.782841957E-1,-7.587107295E-1,1.791686236E0
4.763421833E0,1.294059283E0,3.870611179E-1,-4.848891288E-1,1.435103900E0
4.773358833E0,9.762568264E-1,4.480123477E-1,-1.781067735E-1,1.088813335E0
4.783296833E0,7.780017903E-1,4.486821462E-1,1.529543906E-1,9.110419857E-1
4.793234833E0,7.064131596E-1,4.158791202E-1,5.217043680E-1,9.716740412E-1
4.803172833E0,7.379014391E-1,3.755975054E-1,8.326856089E-1,1.174281629E0
4.813109833E0,8.414074619E-1,3.326814276E-1,1.102960873E0,1.426592492E0
4.823047833E0,9.557695714E-1,2.825156794E-1,1.382347854E0,1.704170230E0
4.832985833E0,1.032215046E0,2.355224843E-1,1.679943649E0,1.985736489E0
4.842922833E0,1.052633157E0,2.081285714E-1,1.915301095E0,2.195388884E0
4.852860833E0,1.025227184E0,2.127376391E-1,2.101569997E0,2.347966042E0
4.862798833E0,9.487150519E-1,2.501310217E-1,2.141652076E0,2.355695097E0
4.872735833E0,8.207128501E-1,5.060374846E-1,1.990941846E0,2.212124082E0
4.882673833E0,8.019889692E-1,1.121900297E0,1.657457596E0,2.156156828E0
4.892611833E0,6.463602814E-1,1.477241147E0,1.144124102E0,1.977129986E0
4.902548833E0,1.630945589E-1,1.063744183E0,6.428311944E-1,1.253548350E0
4.912486833E0,-4.034798802E-1,1.466475838E-1,6.611201155E-1,7.882774478E-1
4.922424833E0,-6.852201457E-1,-6.601358829E-1,1.584051066E0,1.847843016E0
4.932362833E0,-6.219398238E-1,-1.169188046E0,3.010388693E0,3.288806761E0
4.942299833E0,-3.542577264E-1,-1.498293170E0,4.436678957E0,4.696222006E0
4.952237833E0,-9.668261446E-2,-1.746960926E0,5.269941686E0,5.552792575E0
4.962175833E0,1.653095573E-2,-1.916222032E0,4.989509808E0,5.344846889E0
4.972112833E0,6.391832627E-2,-1.946305079E0,3.593794050E0,4.087486353E0
4.982050833E0,6.255197816E-2,-1.838612815E0,1.797738147E0,2.572211554E0
4.991988833E0,4.091004431E-3,-1.564986804E0,3.159923047E-1,1.596574950E0
5.001925833E0,3.526020873E-2,-1.203700067E0,-6.093365890E-1,1.349602983E0
5.011863833E0,1.538047037E-1,-9.115266873E-1,-9.944119924E-1,1.357715728E0
5.021801833E0,1.827714811E-1,-7.902728301E-1,-9.941400969E-1,1.283063168E0
5.031738833E0,1.832096569E-1,-9.217791952E-1,-8.494554234E-1,1.266813790E0
5.041676833E0,2.108069250E-1,-1.121198631E0,-7.611928725E-1,1.371473849E0
5.051614833E0,2.760660544E-1,-1.261019006E0,-7.370222372E-1,1.486466676E0
5.061552833E0,3.653004490E-1,-1.252513354E0,-7.397026008E-1,1.499798005E0
5.071489833E0,4.031309841E-1,-1.110974336E0,-7.476746947E-1,1.398497771E0
5.081427833E0,2.784199972E-1,-8.773422566E-1,-8.016918576E-1,1.220637933E0
5.091365833E0,1.161224138E-2,-5.878990884E-1,-8.917851716E-1,1.068195195E0
5.101302833E0,-2.748312686E-1,-2.781624274E-1,-1.002375315E0,1.075947413E0
5.111240833E0,-5.298869981E-1,-9.477459490E-3,-1.199291412E0,1.311171211E0
5.121178833E0,-7.472260670E-1,2.114446735E-1,-1.446049175E0,1.641375601E0
5.131115833E0,-8.486505541E-1,4.273681681E-1,-1.662527132E0,1.914901506E0
5.141053833E0,-8.050257938E-1,6.259928213E-1,-1.862525296E0,2.123425068E0
5.150991833E0,-6.062505016E-1,7.823084839E-1,-1.988128751E0,2.220856178E0
5.160928833E0,-2.965558309E-1,8.207748306E-1,-2.037777459E0,2.216789042E0
5.170866833E0,8.344576076E-2,8.098269425E-1,-1.981871645E0,2.142568106E0
5.180804833E0,4.757855988E-1,7.861929354E-1,-1.837339584E0,2.054333959E0
5.190741833E0,8.211306337E-1,7.479270020E-1,-1.595395834E0,1.943949121E0
5.200679833E0,1.071546049E0,6.640877236E-1,-1.307639734E0,1.816354897E0
5.210617833E0,1.243529107E0,6.014478180E-1,-1.042952068E0,1.730853297E0
5.220555833E0,1.293461990E0,5.707405803E-1,-8.156398058E-1,1.632193929E0
5.230492833E0,1.295310002E0,5.953371853E-1,-7.180363280E-1,1.596192512E0
5.240430833E0,1.259018089E0,6.337199168E-1,-7.474834907E-1,1.595449482E0
5.250368833E0,1.200119743E0,7.096720321E-1,-8.436982548E-1,1.629646752E0
5.260305833E0,1.142732318E0,7.615777655E-1,-9.398872912E-1,1.664099145E0
5.270243833E0,1.129967262E0,7.853059128E-1,-9.891834122E-1,1.694702101E0
5.280181833E0,1.115969539E0,7.531877419E-1,-9.249201733E-1,1.633449453E0
5.290118833E0,1.104169493E0,6.811132076E-1,-7.033779430E-1,1.475752690E0
5.300056833E0,1.091852698E0,5.141896726E-1,-3.726243424E-1,1.263084413E0
5.309994833E0,1.071849008E0,2.597400436E-1,6.779963493E-2,1.104953382E0
5.319931833E0,1.111401037E0,4.073784381E-2,6.222443175E-1,1.274386059E0
5.329869833E0,1.157612240E0,-1.055910668E-1,1.204431700E0,1.673879114E0
5.339807833E0,1.145407566E0,-1.704866821E-1,1.681794877E0,2.041925123E0
5.349744625E0,1.055150968E0,-2.234446219E-1,1.983681943E0,2.257933816E0
5.359682625E0,8.777123123E-1,-2.266275537E-1,2.097811407E0,2.285290277E0
5.369620625E0,6.899617991E-1,-5.188731462E-2,2.091696389E0,2.203164397E0
5.379558625E0,7.007500581E-1,4.312498422E-1,1.929612740E0,2.097720763E0
5.389495625E0,8.381614532E-1,1.197503626E0,1.661543630E0,2.212974648E0
5.399433625E0,8.451427364E-1,1.778748583E0,1.467027816E0,2.455683892E0
5.409371625E0,5.282890637E-1,1.644053877E0,1.612328786E0,2.362542402E0
5.419308625E0,5.066404056E-2,8.407980359E-1,2.308298891E0,2.457183744E0
5.429246625E0,-3.920389622E-1,-4.213854432E-2,3.357065431E0,3.380141789E0
5.439184625E0,-6.203147364E-1,-6.370449360E-1,4.406800854E0,4.495610124E0
5.449121625E0,-4.842753539E-1,-8.535379493E-1,4.947683505E0,5.044067973E0
5.459059625E0,-1.465114899E-1,-7.721482158E-1,4.511059048E0,4.579009961E0
5.468997625E0,3.527672346E-1,-5.477947904E-1,2.948988250E0,3.020108534E0
5.478934625E0,7.823491951E-1,-2.960484754E-1,1.004474466E0,1.307166369E0
5.488872625E0,1.052818806E0,-1.409561965E-1,-5.621144754E-1,1.201777339E0
5.498810625E0,1.239594223E0,-1.458691733E-1,-1.401254241E0,1.876535398E0
5.508747625E0,1.387255422E0,-2.574122670E-1,-1.331675298E0,1.940128290E0
5.518685625E0,1.431231746E0,-4.977335612E-1,-4.690151078E-1,1.586233961E0
5.528623625E0,1.297584569E0,-7.936903815E-1,6.652213526E-1,1.660177576E0
5.538561625E0,1.051157612E0,-1.115059201E0,1.465654889E0,2.120479569E0
5.548498625E0,8.495929060E-1,-1.424607728E0,1.566553273E0,2.281535545E0
5.558436625E0,7.338184746E-1,-1.690920627E0,1.034758365E0,2.113865415E0
5.568374625E0,7.035373528E-1,-1.900399028E0,2.368192506E-1,2.040236415E0
5.578311625E0,7.044911067E-1,-1.973808189E0,-5.438360792E-1,2.165175320E0
5.588249625E0,6.826071712E-1,-1.949449566E0,-1.176063933E0,2.376853494E0
5.598187625E0,5.748616613E-1,-1.890231743E0,-1.664936185E0,2.583690088E0
5.608124625E0,4.054272588E-1,-1.800611469E0,-2.030024636E0,2.743642277E0
5.618062625E0,2.413133840E-1,-1.625885701E0,-2.276644405E0,2.807996832E0
5.628000625E0,5.078361612E-2,-1.421327147E0,-2.434441459E0,2.819442330E0
5.637937625E0,-1.192573985E-1,-1.245527978E0,-2.585848677E0,2.872660030E0
5.647875625E0,-2.366402527E-1,-1.083546363E0,-2.716441560E0,2.934131231E0
5.657813625E0,-3.056935489E-1,-9.273980771E-1,-2.863192055E0,3.025125532E0
5.667750625E0,-3.360938261E-1,-7.853984450E-1,-2.964418468E0,3.085058610E0
5.677688625E0,-3.133049609E-1,-6.409232479E-1,-3.029748824E0,3.112606712E0
5.687626625E0,-2.795136093E-1,-4.636985269E-1,-3.050124616E0,3.097806378E0
5.697563625E0,-1.827802702E-1,-3.307185173E-1,-2.988563960E0,3.012357533E0
5.707501625E0,-1.337693106E-1,-2.452760786E-1,-2.769374065E0,2.783430850E0
5.717439625E0,-1.309138960E-1,-1.808546725E-1,-2.336567840E0,2.347210287E0
5.727377625E0,-1.721390321E-1,-1.443496281E-1,-1.800581063E0,1.814541492E0
5.737314625E0,-1.503458747E-1,-1.306709442E-1,-1.204001344E0,1.220367983E0
5.747252625E0,-1.241055808E-1,-1.549661252E-1,-6.940218133E-1,7.218607708E-1
5.757190625E0,-1.654911134E-1,-1.869802156E-1,-3.794521362E-1,4.542387404E-1
5.767127625E0,-2.735242698E-1,-1.690128914E-1,-2.707067889E-1,4.203130371E-1
5.777065625E0,-3.484067101E-1,-6.543414384E-2,-2.898593438E-1,4.579162609E-1
5.787003625E0,-3.942294388E-1,7.309882030E-2,-3.863571131E-1,5.568052683E-1
5.796940625E0,-3.967221069E-1,2.129482850E-1,-4.462624222E-1,6.339444389E-1
5.806878625E0,-3.397864524E-1,3.014469172E-1,-4.345282298E-1,6.286015110E-1
5.816816625E0,-2.257706442E-1,3.729124640E-1,-3.816273004E-1,5.793750823E-1
5.826753625E0,-7.451925516E-2,3.651922390E-1,-2.342225021E-1,4.402029887E-1
5.836691625E0,8.237754755E-2,3.029743561E-1,5.973047733E-2,3.196048353E-1
5.846629625E0,2.302452260E-1,1.808606659E-1,5.037411368E-1,5.826479018E-1
5.856566625E0,3.445273749E-1,3.967438146E-2,1.045967478E0,1.101962401E0
5.866504625E0,3.001016922E-1,-8.618503511E-2,1.580696518E0,1.611238769E0
5.876442625E0,8.168041326E-2,-2.055442482E-1,2.002825727E0,2.015001494E0
5.886379625E0,-9.664519228E-2,-2.122838952E-1,2.138802727E0,2.151483640E0
5.896317625E0,-7.931938067E-2,1.757597011E-1,1.945367478E0,1.954900934E0
5.906255625E0,7.537638389E-2,8.731479026E-1,1.365162302E0,1.622262917E0
5.916193625E0,1.017181635E-1,1.151999863E0,6.509073687E-1,1.327075986E0
5.926130625E0,-1.502055415E-1,9.940934654E-1,7.192367613E-2,1.007946694E0
5.936068625E0,-5.554916266E-1,6.124174869E-1,-1.800965810E-1,8.462038194E-1
5.946006625E0,-9.176324961E-1,2.629384705E-1,3.358541268E-1,1.011920961E0
5.955943625E0,-1.097217299E0,3.747480512E-3,1.648689696E0,1.980423581E0
5.965881625E0,-1.019363231E0,-3.079482901E-1,3.149185805E0,3.324350279E0
5.975819625E0,-8.144227809E-1,-6.568962331E-1,4.502271852E0,4.622255830E0
5.985756625E0,-5.898560784E-1,-9.921452462E-1,5.334535877E0,5.457980891E0
5.995694625E0,-4.533466163E-1,-1.273340990E0,5.535926848E0,5.698544244E0
6.005632625E0,-3.531634931E-1,-1.449404161E0,5.101920190E0,5.315551382E0
6.015569625E0,-2.758598304E-1,-1.470665953E0,4.114116136E0,4.377774386E0
6.025507625E0,-1.735197059E-1,-1.273848967E0,2.916135669E0,3.186949563E0
6.035445625E0,-2.329722578E-1,-9.882920042E-1,1.809812062E0,2.075190801E0
6.045382625E0,-4.175062176E-1,-7.443314029E-1,8.867045259E-1,1.230685011E0
6.055320625E0,-6.010548485E-1,-5.986456861E-1,1.022537684E-1,8.544585546E-1
6.065258625E0,-6.905105603E-1,-5.184473227E-1,-5.158624148E-1,1.005836215E0
